game_date,player_id,goal_min,penalty,own_goal
1947-01-25,AtkinsonHarold19250728,,,0
1947-01-25,AlexanderAlex19240928,,,0
1947-02-01,RosenthalAbe19211012,,,0
1947-02-01,RosenthalAbe19211012,,,0
1947-02-15,JonesBenny19200323,,,0
1947-03-01,AshcroftLlew19210710,,,0
1947-03-01,AshcroftLlew19210710,,,0
1947-03-01,AshcroftLlew19210710,,,0
1947-03-15,AtkinsonHarold19250728,,,0
1947-03-15,JonesBenny19200323,,,0
1947-03-22,AtkinsonHarold19250728,,,0
1947-03-22,RosenthalAbe19211012,,,0
1947-04-05,AtkinsonHarold19250728,,,0
1947-04-07,AtkinsonHarold19250728,,,0
1947-04-07,AtkinsonHarold19250728,,,0
1947-04-07,RosenthalAbe19211012,,,0
1947-04-07,JonesBenny19200323,,,0
1947-04-19,JonesBenny19200323,,,0
1947-04-19,CartwrightWilliam19220611,,,0
1947-04-26,AtkinsonHarold19250728,,,0
1947-05-03,CoxAlan19200904,,,0
1947-05-03,RosenthalAbe19211012,,,0
1947-05-03,JonesBenny19200323,,,0
1947-05-24,JonesBenny19200323,,,0
1947-08-23,CurranFrank19170531,,,0
1947-08-23,JonesBenny19200323,,,0
1947-08-27,JonesBenny19200323,,,0
1947-08-30,AtkinsonHarold19250728,,,0
1947-08-30,JonesBenny19200323,,,0
1947-09-02,AtkinsonHarold19250728,,,0
1947-09-06,AtkinsonHarold19250728,,,0
1947-09-06,AtkinsonHarold19250728,,,0
1947-09-06,CurranFrank19170531,,,0
1947-09-09,HarlockDes19221220,,,0
1947-09-09,AtkinsonHarold19250728,,,0
1947-09-09,CurranFrank19170531,,,0
1947-09-13,AlldisGillie19200126,,,0
1947-09-13,AtkinsonHarold19250728,,,0
1947-09-13,AtkinsonHarold19250728,,,0
1947-09-13,LeemingCliff19200202,,,0
1947-09-20,JonesBenny19200323,,,0
1947-09-27,HarlockDes19221220,,,0
1947-10-11,HarlockDes19221220,,,0
1947-10-11,LambHarry19250603,,,0
1947-10-11,BridgesHarold19150630,,,0
1947-10-11,JonesBenny19200323,,,0
1947-10-18,BridgesHarold19150630,,,0
1947-11-01,CurranFrank19170531,,,0
1947-11-01,CurranFrank19170531,,,0
1947-11-15,CurranFrank19170531,,,0
1947-11-15,BridgesHarold19150630,,,0
1947-11-29,HarlockDes19221220,,,0
1947-11-29,BridgesHarold19150630,,,0
1947-12-06,BridgesHarold19150630,,,0
1947-12-06,LeemingCliff19200202,,,0
1947-12-20,AtkinsonHarold19250728,,,0
1947-12-20,CurranFrank19170531,,,0
1947-12-27,ConnorJohn19140201,,,0
1947-12-27,AtkinsonHarold19250728,,,0
1947-12-27,BridgesHarold19150630,,,0
1948-01-10,LambHarry19250603,,,0
1948-01-10,,,,1
1948-01-24,LambHarry19250603,,,0
1948-01-24,AtkinsonHarold19250728,,,0
1948-01-24,BridgesHarold19150630,,,0
1948-01-24,BridgesHarold19150630,,,0
1948-01-31,HarlockDes19221220,,,0
1948-01-31,AtkinsonHarold19250728,,,0
1948-02-07,BridgesHarold19150630,,,0
1948-02-14,LambHarry19250603,,,0
1948-02-14,AtkinsonHarold19250728,,,0
1948-02-21,AtkinsonHarold19250728,,,0
1948-02-21,AtkinsonHarold19250728,,,0
1948-02-28,LambHarry19250603,,,0
1948-02-28,LambHarry19250603,,,0
1948-03-27,AtkinsonHarold19250728,,,0
1948-03-27,AtkinsonHarold19250728,,,0
1948-04-03,AlexanderAlex19240928,,,0
1948-04-10,CoxAlan19200904,,,0
1948-05-01,ConnorJohn19140201,,,0
1948-08-21,AtkinsonHarold19250728,,,0
1948-08-31,LambHarry19250603,,,0
1948-08-31,AtkinsonHarold19250728,,,0
1948-09-04,AtkinsonHarold19250728,,,0
1948-09-04,AlexanderAlex19240928,,,0
1948-09-08,JackAndrew19230630,,,0
1948-09-08,JackAndrew19230630,,,0
1948-09-08,WilliamsonStewie19260407,,,0
1948-09-11,JackAndrew19230630,,,0
1948-09-11,WilliamsonStewie19260407,,,0
1948-09-14,WilliamsonStewie19260407,,,0
1948-09-25,LambHarry19250603,,,0
1948-10-09,AtkinsonHarold19250728,,,0
1948-10-09,WilliamsonStewie19260407,,,0
1948-10-16,WilliamsonStewie19260407,,,0
1948-11-06,WilliamsonStewie19260407,,,0
1948-11-13,AtkinsonHarold19250728,,,0
1948-11-13,,,,1
1948-11-20,GouldHarry19250105,,,0
1948-11-20,GouldHarry19250105,,,0
1948-11-20,AlldisGillie19200126,,,0
1948-11-27,GouldHarry19250105,,,0
1948-12-04,McBennettSeamus19251116,,,0
1948-12-04,PollardJames19200604,,,0
1948-12-25,BarrieJohn19250517,,,0
1948-12-27,BainbridgeBill19220309,,,0
1948-12-27,,,,1
1949-01-01,BainbridgeBill19220309,,,0
1949-01-01,EasthamHarry19170630,,,0
1949-01-15,BarrieJohn19250517,,,0
1949-01-15,AtkinsonHarold19250728,,,0
1949-01-22,BainbridgeBill19220309,,,0
1949-02-05,BainbridgeBill19220309,,,0
1949-02-26,KieranLen19260725,,,0
1949-02-26,AlldisGillie19200126,,,0
1949-03-12,BainbridgeBill19220309,,,0
1949-03-12,AtkinsonHarold19250728,,,0
1949-03-12,AtkinsonHarold19250728,,,0
1949-03-19,AtkinsonHarold19250728,,,0
1949-03-19,AlldisGillie19200126,,,0
1949-04-09,AtkinsonHarold19250728,,,0
1949-04-09,AtkinsonHarold19250728,,,0
1949-04-16,ConnorJohn19140201,,,0
1949-04-28,BainbridgeBill19220309,,,0
1949-04-28,BarrieJohn19250517,,,0
1949-05-02,BainbridgeBill19220309,,,0
1949-05-07,WilliamsonStewie19260407,,,0
1949-08-23,BainbridgeBill19220309,,,0
1949-08-23,BainbridgeBill19220309,,,0
1949-08-27,BainbridgeBill19220309,,,0
1949-08-27,McKayJames19180611,,,0
1949-08-30,BainbridgeBill19220309,,,0
1949-08-30,BainbridgeBill19220309,,,0
1949-09-03,EasthamHarry19170630,,,0
1949-09-10,AtkinsonHarold19250728,,,0
1949-09-17,WilliamsonStewie19260407,,,0
1949-09-17,WilliamsonStewie19260407,,,0
1949-10-01,EasthamHarry19170630,,,0
1949-10-01,WoodArchie19260318,,,0
1949-10-08,BainbridgeBill19220309,,,0
1949-10-15,BainbridgeBill19220309,,,0
1949-10-22,HarlockDes19221220,,,0
1949-10-22,BainbridgeBill19220309,,,0
1949-10-22,AtkinsonHarold19250728,,,0
1949-10-22,WoodArchie19260318,,,0
1949-10-29,BainbridgeBill19220309,,,0
1949-10-29,WoodArchie19260318,,,0
1949-11-05,AtkinsonHarold19250728,,,0
1949-11-12,HarlockDes19221220,,,0
1949-11-12,BainbridgeBill19220309,,,0
1949-11-26,WheelerJohnny19280726,,,0
1949-11-26,WoodArchie19260318,,,0
1949-12-17,LambHarry19250603,,,0
1949-12-17,BainbridgeBill19220309,,,0
1949-12-26,WilliamsonStewie19260407,,,0
1950-01-14,WheelerJohnny19280726,,,0
1950-01-14,LambHarry19250603,,,0
1950-01-14,WoodArchie19260318,,,0
1950-01-14,WoodArchie19260318,,,0
1950-01-28,BainbridgeBill19220309,,,0
1950-02-11,AtkinsonHarold19250728,,,0
1950-02-11,AtkinsonHarold19250728,,,0
1950-02-11,RosenthalAbe19211012,,,0
1950-02-18,,,,1
1950-02-25,WheelerJohnny19280726,,,0
1950-02-25,BainbridgeBill19220309,,,0
1950-03-04,WilliamsonStewie19260407,,,0
1950-03-11,WilliamsonStewie19260407,,,0
1950-03-25,BainbridgeBill19220309,,,0
1950-03-25,,,,1
1950-04-01,RosenthalAbe19211012,,,0
1950-04-08,BainbridgeBill19220309,,,0
1950-04-08,AtkinsonHarold19250728,,,0
1950-04-10,BainbridgeBill19220309,,,0
1950-04-10,RosenthalAbe19211012,,,0
1950-04-22,HarlockDes19221220,,,0
1950-04-22,BainbridgeBill19220309,,,0
1950-04-26,BainbridgeBill19220309,,,0
1950-04-26,BainbridgeBill19220309,,,0
1950-05-03,AtkinsonHarold19250728,,,0
1950-08-19,WheelerJohnny19280726,,,0
1950-08-19,BainbridgeBill19220309,,,0
1950-08-19,BainbridgeBill19220309,,,0
1950-08-19,RosenthalAbe19211012,,,0
1950-08-19,RosenthalAbe19211012,,,0
1950-08-19,RosenthalAbe19211012,,,0
1950-08-19,RosenthalAbe19211012,,,0
1950-08-23,BainbridgeBill19220309,,,0
1950-08-23,RosenthalAbe19211012,,,0
1950-08-26,BainbridgeBill19220309,,,0
1950-08-29,RosenthalAbe19211012,,,0
1950-08-29,IcetonLloyd19200330,,,0
1950-08-29,IcetonLloyd19200330,,,0
1950-09-02,EasthamHarry19170630,,,0
1950-09-04,HarlockDes19221220,,,0
1950-09-04,IcetonLloyd19200330,,,0
1950-09-09,BainbridgeBill19220309,,,0
1950-09-12,BainbridgeBill19220309,,,0
1950-09-12,IcetonLloyd19200330,,,0
1950-09-16,WheelerJohnny19280726,,,0
1950-09-19,RosenthalAbe19211012,,,0
1950-09-19,RosenthalAbe19211012,,,0
1950-09-23,WheelerJohnny19280726,,,0
1950-09-23,BainbridgeBill19220309,,,0
1950-09-30,WheelerJohnny19280726,,,0
1950-09-30,RosenthalAbe19211012,,,0
1950-09-30,WilliamsonStewie19260407,,,0
1950-09-30,WilliamsonStewie19260407,,,0
1950-10-07,RosenthalAbe19211012,,,0
1950-10-14,RosenthalAbe19211012,,,0
1950-10-21,WheelerJohnny19280726,,,0
1950-10-21,RosenthalAbe19211012,,,0
1950-11-04,BellHarold19241122,,,0
1950-11-04,WheelerJohnny19280726,,,0
1950-11-04,RosenthalAbe19211012,,,0
1950-11-11,HarlockDes19221220,,,0
1950-11-11,WheelerJohnny19280726,,,0
1950-11-11,RosenthalAbe19211012,,,0
1950-11-18,KieranLen19260725,,,0
1950-11-25,WheelerJohnny19280726,,,0
1950-11-25,WilliamsonStewie19260407,,,0
1950-11-25,BainbridgeBill19220309,,,0
1950-11-25,IcetonLloyd19200330,,,0
1950-11-25,IcetonLloyd19200330,,,0
1950-12-09,BainbridgeBill19220309,,,0
1950-12-23,BainbridgeBill19220309,,,0
1950-12-23,DoonanTom19221005,,,0
1950-12-26,BainbridgeBill19220309,,,0
1950-12-26,DoonanTom19221005,,,0
1950-12-26,WilliamsonStewie19260407,,,0
1951-01-10,BainbridgeBill19220309,,,0
1951-01-13,HarlockDes19221220,,,0
1951-01-13,HarlockDes19221220,,,0
1951-01-13,BainbridgeBill19220309,,,0
1951-01-13,WilliamsonStewie19260407,,,0
1951-01-20,HarlockDes19221220,,,0
1951-01-20,BainbridgeBill19220309,,,0
1951-01-20,BainbridgeBill19220309,,,0
1951-01-20,EasthamHarry19170630,,,0
1951-02-03,BainbridgeBill19220309,,,0
1951-02-10,RosenthalAbe19211012,,,0
1951-02-17,WilliamsonStewie19260407,,,0
1951-02-24,HarlockDes19221220,,,0
1951-02-24,BainbridgeBill19220309,,,0
1951-02-24,DillonVince19231002,,,0
1951-03-07,BainbridgeBill19220309,,,0
1951-03-07,BainbridgeBill19220309,,,0
1951-03-17,KieranLen19260725,,,0
1951-03-23,DillonVince19231002,,,0
1951-03-24,RosenthalAbe19211012,,,0
1951-03-24,RosenthalAbe19211012,,,0
1951-03-26,DillonVince19231002,,,0
1951-03-31,DillonVince19231002,,,0
1951-03-31,IcetonLloyd19200330,,,0
1951-03-31,,,,1
1951-04-07,EasthamHarry19170630,,,0
1951-04-07,DillonVince19231002,,,0
1951-04-07,DillonVince19231002,,,0
1951-04-10,MillingtonRalph19300618,,,0
1951-04-10,EasthamHarry19170630,,,0
1951-04-10,IcetonLloyd19200330,,,0
1951-04-14,RosenthalAbe19211012,,,0
1951-04-17,EasthamHarry19170630,,,0
1951-04-21,DillonVince19231002,,,0
1951-04-21,DillonVince19231002,,,0
1951-04-28,DillonVince19231002,,,0
1951-05-02,KieranLen19260725,,,0
1951-05-02,HarlockDes19221220,,,0
1951-05-05,BellHarold19241122,,,0
1951-08-18,TilstonTommy19260219,,,0
1951-08-18,TilstonTommy19260219,,,0
1951-08-18,BainbridgeBill19220309,,,0
1951-08-18,RosenthalAbe19211012,,,0
1951-08-20,TilstonTommy19260219,,,0
1951-08-28,BainbridgeBill19220309,,,0
1951-08-28,BainbridgeBill19220309,,,0
1951-09-01,BellHarold19241122,,,0
1951-09-01,WilliamsonStewie19260407,,,0
1951-09-01,TilstonTommy19260219,,,0
1951-09-05,TilstonTommy19260219,,,0
1951-09-08,WilliamsonStewie19260407,,,0
1951-09-11,TilstonTommy19260219,,,0
1951-09-11,RosenthalAbe19211012,,,0
1951-09-11,,,,1
1951-09-15,WilliamsonStewie19260407,,,0
1951-09-29,TilstonTommy19260219,,,0
1951-09-29,AtkinsonHarold19250728,,,0
1951-09-29,EasthamHarry19170630,,,0
1951-10-13,TilstonTommy19260219,,,0
1951-10-13,TilstonTommy19260219,,,0
1951-10-13,AtkinsonHarold19250728,,,0
1951-10-20,AtkinsonHarold19250728,,,0
1951-10-27,DillonVince19231002,,,0
1951-11-10,TilstonTommy19260219,,,0
1951-11-17,DillonVince19231002,,,0
1951-11-17,DillonVince19231002,,,0
1951-11-24,AtkinsonHarold19250728,,,0
1951-11-24,AtkinsonHarold19250728,,,0
1951-11-24,AtkinsonHarold19250728,,,0
1951-11-24,IcetonLloyd19200330,,,0
1951-12-08,BainbridgeBill19220309,,,0
1951-12-08,IcetonLloyd19200330,,,0
1951-12-15,,,,1
1951-12-19,AtkinsonHarold19250728,,,0
1951-12-25,DaviesRay19311003,,,0
1951-12-25,AtkinsonHarold19250728,,,0
1951-12-25,AtkinsonHarold19250728,,,0
1951-12-29,DaviesRay19311003,,,0
1951-12-29,TilstonTommy19260219,,,0
1952-01-01,GibsonWilliam19260917,,,0
1952-01-01,RosenthalAbe19211012,,,0
1952-01-03,RosenthalAbe19211012,,,0
1952-01-03,RosenthalAbe19211012,,,0
1952-01-05,BainbridgeBill19220309,,,0
1952-01-05,TilstonTommy19260219,,,0
1952-01-05,TilstonTommy19260219,,,0
1952-01-05,TilstonTommy19260219,,,0
1952-01-05,IcetonLloyd19200330,,,0
1952-01-07,WilliamsRay19301230,,,0
1952-01-07,BainbridgeBill19220309,,,0
1952-01-07,TilstonTommy19260219,,,0
1952-01-07,TilstonTommy19260219,,,0
1952-01-07,RosenthalAbe19211012,,,0
1952-01-12,TilstonTommy19260219,,,0
1952-01-12,RosenthalAbe19211012,,,0
1952-01-19,BainbridgeBill19220309,,,0
1952-01-26,WilliamsonStewie19260407,,,0
1952-01-26,BainbridgeBill19220309,,,0
1952-01-26,BainbridgeBill19220309,,,0
1952-01-26,TilstonTommy19260219,,,0
1952-01-26,McDevittKenny19290304,,,0
1952-02-06,McDevittKenny19290304,,,0
1952-02-06,IcetonLloyd19200330,,,0
1952-02-06,IcetonLloyd19200330,,,0
1952-02-09,BainbridgeBill19220309,,,0
1952-02-09,AtkinsonHarold19250728,,,0
1952-02-16,AtkinsonHarold19250728,,,0
1952-02-16,AtkinsonHarold19250728,,,0
1952-03-01,DillonVince19231002,,,0
1952-03-08,BainbridgeBill19220309,,,0
1952-03-08,AtkinsonHarold19250728,,,0
1952-03-15,AtkinsonHarold19250728,,,0
1952-03-15,AtkinsonHarold19250728,,,0
1952-03-15,McDevittKenny19290304,,,0
1952-03-22,BainbridgeBill19220309,,,0
1952-04-05,DaviesRay19311003,,,0
1952-04-05,DaviesRay19311003,,,0
1952-04-05,EasthamHarry19170630,,,0
1952-04-05,AtkinsonHarold19250728,,,0
1952-04-11,DaviesRay19311003,,,0
1952-04-11,DaviesRay19311003,,,0
1952-04-11,DaviesRay19311003,,,0
1952-04-12,McDevittKenny19290304,,,0
1952-04-19,DaviesRay19311003,,,0
1952-04-19,DillonVince19231002,,,0
1952-04-19,DillonVince19231002,,,0
1952-04-22,DillonVince19231002,,,0
1952-04-22,DillonVince19231002,,,0
1952-04-22,IcetonLloyd19200330,,,0
1952-04-30,BainbridgeBill19220309,,,0
1952-09-02,AtkinsonHarold19250728,,,0
1952-09-13,EasthamHarry19170630,,,0
1952-09-13,IcetonLloyd19200330,,,0
1952-09-16,DaviesRay19311003,,,0
1952-09-16,DaviesRay19311003,,,0
1952-09-16,LambHarry19250603,,,0
1952-09-16,DoneCyril19201021,,,0
1952-09-20,DoneCyril19201021,,,0
1952-09-20,DoneCyril19201021,,,0
1952-09-20,DoneCyril19201021,,,0
1952-09-22,LambHarry19250603,,,0
1952-09-27,DaviesRay19311003,,,0
1952-09-27,,,,1
1952-10-01,DoneCyril19201021,,,0
1952-10-04,MycockTom19230822,,,0
1952-10-11,DaviesRay19311003,,,0
1952-10-11,IcetonLloyd19200330,,,0
1952-10-25,McDevittKenny19290304,,,0
1952-10-25,McDevittKenny19290304,,,0
1952-11-01,McDevittKenny19290304,,,0
1952-11-01,DoneCyril19201021,,,0
1952-11-01,IcetonLloyd19200330,,,0
1952-11-15,DaviesRay19311003,,,0
1952-11-15,AtkinsonHarold19250728,,,0
1952-11-15,AtkinsonHarold19250728,,,0
1952-11-15,McDevittKenny19290304,,,0
1952-11-15,IcetonLloyd19200330,,,0
1952-11-22,AtkinsonHarold19250728,,,0
1952-11-22,AtkinsonHarold19250728,,,0
1952-11-22,AtkinsonHarold19250728,,,0
1952-11-22,AtkinsonHarold19250728,,,0
1952-11-22,AtkinsonHarold19250728,,,0
1952-11-22,AtkinsonHarold19250728,,,0
1952-11-22,DoneCyril19201021,,,0
1952-11-22,DoneCyril19201021,,,0
1952-12-06,DoneCyril19201021,,,0
1952-12-06,DoneCyril19201021,,,0
1952-12-13,WilliamsRay19301230,,,0
1952-12-20,DoneCyril19201021,,,0
1952-12-20,WilliamsRay19301230,,,0
1953-01-01,BainbridgeBill19220309,,,0
1953-01-01,DoneCyril19201021,,,0
1953-01-03,DaviesRay19311003,,,0
1953-01-10,IcetonLloyd19200330,,,0
1953-01-12,DoneCyril19201021,,,0
1953-01-24,DoneCyril19201021,,,0
1953-01-24,McDevittKenny19290304,,,0
1953-01-31,DoneCyril19201021,,,0
1953-01-31,DoneCyril19201021,,,0
1953-01-31,DoneCyril19201021,,,0
1953-01-31,,,,1
1953-02-14,HarlockDes19221220,,,0
1953-02-14,AtkinsonHarold19250728,,,0
1953-02-14,DoneCyril19201021,,,0
1953-02-28,McDevittKenny19290304,,,0
1953-02-28,AtkinsonHarold19250728,,,0
1953-02-28,DoneCyril19201021,,,0
1953-02-28,IcetonLloyd19200330,,,0
1953-03-14,AtkinsonHarold19250728,,,0
1953-03-21,WilliamsRay19301230,,,0
1953-03-21,EasthamHarry19170630,,,0
1953-03-21,IcetonLloyd19200330,,,0
1953-03-28,DoneCyril19201021,,,0
1953-04-03,DaviesRay19311003,,,0
1953-04-03,DoneCyril19201021,,,0
1953-04-04,DoneCyril19201021,,,0
1953-04-04,DoneCyril19201021,,,0
1953-04-11,BainbridgeBill19220309,,,0
1953-04-11,DoneCyril19201021,,,0
1953-04-18,DoneCyril19201021,,,0
1953-04-21,DoneCyril19201021,,,0
1953-04-21,,,,1
1953-04-25,DaviesRay19311003,,,0
1953-04-25,BainbridgeBill19220309,,,0
1953-04-25,BainbridgeBill19220309,,,0
1953-04-25,JacksonWiliam19241208,,,0
1953-04-28,BainbridgeBill19220309,,,0
1953-08-22,DoneCyril19201021,,,0
1953-08-22,IcetonLloyd19200330,,,0
1953-08-25,DoneCyril19201021,,,0
1953-08-29,DoneCyril19201021,,,0
1953-09-01,McDevittKenny19290304,,,0
1953-09-01,BainbridgeBill19220309,,,0
1953-09-01,AtkinsonHarold19250728,,,0
1953-09-01,DoneCyril19201021,,,0
1953-09-01,DoneCyril19201021,,,0
1953-09-12,DoneCyril19201021,,,0
1953-09-15,McDevittKenny19290304,,,0
1953-09-15,DoneCyril19201021,,,0
1953-09-15,DoneCyril19201021,,,0
1953-09-15,DoneCyril19201021,,,0
1953-09-15,MycockTom19230822,,,0
1953-09-15,,,,1
1953-09-19,DoneCyril19201021,,,0
1953-09-26,DaviesRay19311003,,,0
1953-09-29,McDevittKenny19290304,,,0
1953-09-29,DoneCyril19201021,,,0
1953-10-03,DoneCyril19201021,,,0
1953-10-03,DoneCyril19201021,,,0
1953-10-10,WilliamsRay19301230,,,0
1953-10-24,McDevittKenny19290304,,,0
1953-10-31,AtkinsonHarold19250728,,,0
1953-10-31,AtkinsonHarold19250728,,,0
1953-11-07,DaviesRay19311003,,,0
1953-11-07,AtkinsonHarold19250728,,,0
1953-11-21,DoneCyril19201021,,,0
1953-11-21,DoneCyril19201021,,,0
1953-11-28,MillingtonRalph19300618,,,0
1953-12-05,DoneCyril19201021,,,0
1953-12-12,WilliamsRay19301230,,,0
1953-12-12,DoneCyril19201021,,,0
1953-12-16,WilliamsRay19301230,,,0
1953-12-16,WilliamsRay19301230,,,0
1953-12-16,DoneCyril19201021,,,0
1953-12-16,DoneCyril19201021,,,0
1953-12-16,DoneCyril19201021,,,0
1953-12-26,JolleyCharlie19360303,,,0
1953-12-26,JolleyCharlie19360303,,,0
1954-01-01,AtkinsonHarold19250728,,,0
1954-01-01,AtkinsonHarold19250728,,,0
1954-01-01,AtkinsonHarold19250728,,,0
1954-01-02,WilliamsRay19301230,,,0
1954-01-09,BainbridgeBill19220309,,,0
1954-01-09,DoneCyril19201021,,,0
1954-01-14,AtkinsonHarold19250728,,,0
1954-01-23,DoneCyril19201021,,,0
1954-02-20,DoneCyril19201021,,,0
1954-02-27,WilliamsRay19301230,,,0
1954-02-27,DoneCyril19201021,,,0
1954-03-06,BainbridgeBill19220309,,,0
1954-03-10,BainbridgeBill19220309,,,0
1954-03-13,AtkinsonHarold19250728,,,0
1954-03-13,WoanDon19271107,,,0
1954-03-20,AtkinsonHarold19250728,,,0
1954-03-20,WilliamsTommy19290801,,,0
1954-04-03,AtkinsonHarold19250728,,,0
1954-04-05,DoneCyril19201021,,,0
1954-04-05,WoanDon19271107,,,0
1954-04-10,DoneCyril19201021,,,0
1954-04-16,DoneCyril19201021,,,0
1954-04-17,WilliamsRay19301230,,,0
1954-04-17,BainbridgeBill19220309,,,0
1954-04-17,DoneCyril19201021,,,0
1954-04-17,DoneCyril19201021,,,0
1954-04-19,AtkinsonHarold19250728,,,0
1954-04-24,DoneCyril19201021,,,0
1954-04-27,DoneCyril19201021,,,0
1954-04-29,DoneCyril19201021,,,0
1954-08-21,,,,1
1954-08-24,WallsArthur19310115,,,0
1954-08-28,DoneCyril19201021,,,0
1954-08-28,RosenthalAbe19211012,,,0
1954-08-31,DoneCyril19201021,,,0
1954-08-31,DoneCyril19201021,,,0
1954-09-04,WallsArthur19310115,,,0
1954-09-04,DoneCyril19201021,,,0
1954-09-04,,,,1
1954-09-06,McDevittKenny19290304,,,0
1954-09-21,RosenthalAbe19211012,,,0
1954-09-25,DoneCyril19201021,,,0
1954-09-27,SpeakmanSammy19340127,,,0
1954-10-09,DoneCyril19201021,,,0
1954-10-09,RosenthalAbe19211012,,,0
1954-10-16,DoneCyril19201021,,,0
1954-10-23,DoneCyril19201021,,,0
1954-10-30,McDevittKenny19290304,,,0
1954-10-30,DoneCyril19201021,,,0
1954-11-06,DoneCyril19201021,,,0
1954-11-06,DoneCyril19201021,,,0
1954-11-06,DoneCyril19201021,,,0
1954-11-13,DoneCyril19201021,,,0
1954-11-20,DoneCyril19201021,,,0
1954-11-20,DoneCyril19201021,,,0
1954-11-20,RosenthalAbe19211012,,,0
1954-12-04,DoneCyril19201021,,,0
1954-12-04,DoneCyril19201021,,,0
1954-12-18,AtkinsonHarold19250728,,,0
1954-12-25,MillingtonRalph19300618,,,0
1955-01-01,DaviesRay19311003,,,0
1955-01-01,WilliamsRay19301230,,,0
1955-01-22,McDevittKenny19290304,,,0
1955-01-22,McDevittKenny19290304,,,0
1955-01-22,FlemingMike19280223,,,0
1955-01-29,WilliamsRay19301230,,,0
1955-01-29,WilliamsRay19301230,,,0
1955-02-05,JonesDerek19290424,,,0
1955-02-19,LamontBill19261225,,,0
1955-02-19,McDevittKenny19290304,,,0
1955-02-19,WilliamsRay19301230,,,0
1955-03-12,AtkinsonHarold19250728,,,0
1955-03-12,AtkinsonHarold19250728,,,0
1955-03-19,FlemingMike19280223,,,0
1955-03-26,LamontBill19261225,,,0
1955-04-02,McDevittKenny19290304,,,0
1955-04-02,BellHarold19241122,,,0
1955-04-08,BellHarold19241122,,,0
1955-04-08,BellHarold19241122,,,0
1955-04-11,LamontBill19261225,,,0
1955-04-11,AtkinsonHarold19250728,,,0
1955-04-11,AtkinsonHarold19250728,,,0
1955-04-11,AtkinsonHarold19250728,,,0
1955-04-11,BellHarold19241122,,,0
1955-04-11,FlemingMike19280223,,,0
1955-04-26,McDevittKenny19290304,,,0
1955-04-30,WallsArthur19310115,,,0
1955-05-02,BellHarold19241122,,,0
1955-08-22,BellHarold19241122,,,0
1955-08-22,FlemingMike19280223,,,0
1955-08-22,TanseyGerard19331015,,,0
1955-08-30,KellyNoel19211228,,,0
1955-09-10,DaviesRay19311003,,,0
1955-09-10,SpeakmanSammy19340127,,,0
1955-09-10,SpeakmanSammy19340127,,,0
1955-09-10,,,,1
1955-09-14,DaviesRay19311003,,,0
1955-09-14,KiddJackie19360115,,,0
1955-09-17,McDevittKenny19290304,,,0
1955-09-17,KellyNoel19211228,,,0
1955-09-17,SpeakmanSammy19340127,,,0
1955-09-20,KellyNoel19211228,,,0
1955-09-20,DaviesRay19311003,,,0
1955-09-20,DaviesRay19311003,,,0
1955-09-20,DaviesRay19311003,,,0
1955-10-01,McDevittKenny19290304,,,0
1955-10-01,DaviesRay19311003,,,0
1955-10-15,DaviesRay19311003,,,0
1955-10-15,SpeakmanSammy19340127,,,0
1955-10-29,WilliamsRay19301230,,,0
1955-11-05,SpeakmanSammy19340127,,,0
1955-11-12,DaviesRay19311003,,,0
1955-11-12,JonesDerek19290424,,,0
1955-11-19,SpeakmanSammy19340127,,,0
1955-11-19,SpeakmanSammy19340127,,,0
1955-11-26,JonesDerek19290424,,,0
1955-11-26,JonesDerek19290424,,,0
1955-12-03,McDevittKenny19290304,,,0
1955-12-17,McDevittKenny19290304,,,0
1955-12-17,WallsArthur19310115,,,0
1955-12-17,KiddJackie19360115,,,0
1955-12-17,SpeakmanSammy19340127,,,0
1955-12-24,McDevittKenny19290304,,,0
1955-12-24,WallsArthur19310115,,,0
1955-12-24,KiddJackie19360115,,,0
1955-12-26,KieranLen19260725,,,0
1955-12-27,WallsArthur19310115,,,0
1956-01-02,FlemingMike19280223,,,0
1956-01-21,StephensTerry19351105,,,0
1956-01-21,ParnellFrank19351104,,,0
1956-01-28,ParnellFrank19351104,,,0
1956-01-28,SpeakmanSammy19340127,,,0
1956-02-11,McDevittKenny19290304,,,0
1956-02-11,JonesDerek19290424,,,0
1956-02-11,JonesDerek19290424,,,0
1956-02-11,StephensTerry19351105,,,0
1956-02-18,JonesDerek19290424,,,0
1956-02-18,SpeakmanSammy19340127,,,0
1956-03-03,McDevittKenny19290304,,,0
1956-03-03,StephensTerry19351105,,,0
1956-03-17,BellHarold19241122,,,0
1956-03-24,JonesDerek19290424,,,0
1956-03-24,FlemingMike19280223,,,0
1956-04-07,JonesDerek19290424,,,0
1956-04-18,KellyNoel19211228,,,0
1956-04-18,JonesDerek19290424,,,0
1956-04-18,StephensTerry19351105,,,0
1956-04-18,StephensTerry19351105,,,0
1956-04-18,,,,1
1956-08-20,GwatkinPhil19290805,,,0
1956-08-28,GwatkinPhil19290805,,,0
1956-08-28,KellyNoel19211228,,,0
1956-09-01,SpinkTony19291116,,,0
1956-09-01,KellyNoel19211228,,,0
1956-09-04,SpinkTony19291116,,,0
1956-09-15,JonesDerek19290424,,,0
1956-09-22,JonesDerek19290424,,,0
1956-09-24,GodwinVerdi19260211,,,0
1956-09-29,WilliamsTommy19290801,,,0
1956-09-29,DoddJim19331212,,,0
