game_date,player_on_id,player_off_id,sub_min,min_off,sub_reason
2016-10-15,MekkiAdam19911224,TollittBen19941130,64.0,,
2016-10-15,StephensonDarren19930306,DugganMitch19970320,73.0,,
2016-10-15,KirbyJake19940509,HarrisJay19870415,46.0,,
2016-10-22,HarrisJay19870415,JenningsSteven19841028,70.0,,
2016-10-22,NorwoodJames19900905,AlmondLouis19920105,67.0,,
2016-10-22,StephensonDarren19930306,CookAndy19901018,86.0,,
2016-10-25,NorwoodJames19900905,KirbyJake19940509,54.0,,
2016-10-25,StephensonDarren19930306,HarrisJay19870415,76.0,,
2016-10-25,TollittBen19941130,AlmondLouis19920105,54.0,,
2016-10-29,IhiekweMichael19921120,VaughanLee19860717,86.0,,
2016-10-29,MekkiAdam19911224,StephensonDarren19930306,82.0,,
2016-10-29,JonesEthan19980404,CookAndy19901018,89.0,,
2016-11-12,IhiekweMichael19921120,ManganAndy19860830,68.0,,
2016-11-12,MekkiAdam19911224,KirbyJake19940509,82.0,,
2016-11-19,IhiekweMichael19921120,KirbyJake19940509,89.0,,
2016-11-19,MekkiAdam19911224,DawsonAdam19921005,60.0,,
2016-11-19,MaynardLois19890122,HarrisJay19870415,69.0,,
2016-11-22,NorwoodJames19900905,CookAndy19901018,57.0,,
2016-11-26,IhiekweMichael19921120,RidehalghLiam19910420,52.0,,
2016-11-26,NorwoodJames19900905,ManganAndy19860830,63.0,,
2016-11-26,KirbyJake19940509,HarrisJay19870415,77.0,,
2016-11-29,NorwoodJames19900905,CookAndy19901018,57.0,,
2016-11-29,DawsonAdam19921005,TollittBen19941130,86.0,,
2016-12-03,CookAndy19901018,ManganAndy19860830,64.0,,
2016-12-03,KirbyJake19940509,MaynardLois19890122,31.0,,
2016-12-03,DawsonAdam19921005,HarrisJay19870415,89.0,,
2016-12-10,JenningsSteven19841028,HughesJeff19850529,76.0,,
2016-12-10,TollittBen19941130,JenningsConnor19911029,54.0,,
2016-12-10,WallaceJames19911219,CookAndy19901018,65.0,,
2016-12-17,KirbyJake19940509,HarrisJay19870415,67.0,,
2016-12-26,JenningsConnor19911029,KirbyJake19940509,65.0,,
2016-12-26,MaynardLois19890122,ManganAndy19860830,89.0,,
2017-01-01,MekkiAdam19911224,KirbyJake19940509,64.0,,
2017-01-01,JenningsConnor19911029,ManganAndy19860830,75.0,,
2017-01-01,MaynardLois19890122,WallaceJames19911219,75.0,,
2017-01-14,CookAndy19901018,MaynardLois19890122,62.0,,
2017-01-14,TollittBen19941130,NorwoodJames19900905,62.0,,
2017-01-14,StocktonCole19940313,ManganAndy19860830,62.0,,
2017-01-28,NorwoodJames19900905,JenningsSteven19841028,59.0,,
2017-01-28,TollittBen19941130,KirbyJake19940509,46.0,,
2017-01-28,StocktonCole19940313,ManganAndy19860830,81.0,,
2017-01-31,HarrisJay19870415,WallaceJames19911219,55.0,,
2017-01-31,KirbyJake19940509,NorwoodJames19900905,79.0,,
2017-01-31,StocktonCole19940313,CookAndy19901018,83.0,,
2017-02-04,DunnJack19941119,MaynardLois19890122,46.0,,
2017-02-04,ManganAndy19860830,CookAndy19901018,62.0,,
2017-02-04,StocktonCole19940313,VaughanLee19860717,62.0,,
2017-02-11,KirbyJake19940509,WallaceJames19911219,59.0,,
2017-02-11,ManganAndy19860830,DunnJack19941119,76.0,,
2017-02-11,MaynardLois19890122,McNultySteve19830926,32.0,,
2017-02-18,KirbyJake19940509,DunnJack19941119,84.0,,
2017-02-21,KirbyJake19940509,DunnJack19941119,32.0,,
2017-02-21,ManganAndy19860830,TollittBen19941130,51.0,,
2017-02-21,StocktonCole19940313,CookAndy19901018,69.0,,
2017-02-25,MekkiAdam19911224,KirbyJake19940509,26.0,,
2017-03-03,HarrisJay19870415,MaynardLois19890122,8.0,,
2017-03-03,CookAndy19901018,StocktonCole19940313,58.0,,
2017-03-03,NorwoodJames19900905,ManganAndy19860830,69.0,,
2017-03-07,JenningsConnor19911029,MekkiAdam19911224,83.0,,
2017-03-07,ManganAndy19860830,SuttonRitchie19860429,73.0,,
2017-03-07,StocktonCole19940313,HarrisJay19870415,89.0,,
2017-03-11,VaughanLee19860717,BuxtonAdam19920512,54.0,,
2017-03-11,JenningsConnor19911029,JenningsSteven19841028,46.0,,
2017-03-11,ManganAndy19860830,NorwoodJames19900905,70.0,,
2017-03-14,CookAndy19901018,StocktonCole19940313,75.0,,
2017-03-14,NorwoodJames19900905,ManganAndy19860830,66.0,,
2017-03-18,ManganAndy19860830,MekkiAdam19911224,80.0,,
2017-03-21,MekkiAdam19911224,JenningsConnor19911029,89.0,,
2017-03-21,ManganAndy19860830,NorwoodJames19900905,71.0,,
2017-03-21,StocktonCole19940313,CookAndy19901018,71.0,,
2017-03-25,MekkiAdam19911224,JenningsConnor19911029,58.0,,
2017-03-25,StocktonCole19940313,CookAndy19901018,89.0,,
2017-03-28,MekkiAdam19911224,JenningsConnor19911029,89.0,,
2017-03-28,ManganAndy19860830,NorwoodJames19900905,62.0,,
2017-03-28,StocktonCole19940313,CookAndy19901018,54.0,,
2017-04-01,MekkiAdam19911224,JenningsConnor19911029,55.0,,
2017-04-01,CookAndy19901018,StocktonCole19940313,86.0,,
2017-04-01,ManganAndy19860830,NorwoodJames19900905,74.0,,
2017-04-04,MekkiAdam19911224,JenningsConnor19911029,75.0,,
2017-04-04,CookAndy19901018,StocktonCole19940313,82.0,,
2017-04-08,CookAndy19901018,StocktonCole19940313,51.0,,
2017-04-08,SousaErico19950312,HarrisJay19870415,82.0,,
2017-04-08,CollinsAaron19970527,NorwoodJames19900905,67.0,,
2017-04-11,CookAndy19901018,StocktonCole19940313,72.0,,
2017-04-11,SousaErico19950312,VaughanLee19860717,86.0,,
2017-04-11,WallaceJames19911219,HarrisJay19870415,26.0,,
2017-04-14,CookAndy19901018,StocktonCole19940313,75.0,,
2017-04-14,SousaErico19950312,BuxtonAdam19920512,67.0,,
2017-04-17,DunnJack19941119,JenningsConnor19911029,63.0,,
2017-04-17,ManganAndy19860830,NorwoodJames19900905,89.0,,
2017-04-17,StocktonCole19940313,CookAndy19901018,68.0,,
2017-04-22,CookAndy19901018,NorwoodJames19900905,72.0,,
2017-04-22,DunnJack19941119,VaughanLee19860717,58.0,,
2017-04-22,ManganAndy19860830,StocktonCole19940313,72.0,,
2017-04-29,CroughanTom19990919,IlesanmiSam19980713,64.0,,
2017-04-29,FlemingJack19990110,ClarkeEddie19981229,36.0,,
2017-04-29,DevineJames19990726,MekkiAdam19911224,76.0,,
2017-05-03,CookAndy19901018,StocktonCole19940313,86.0,,
2017-05-03,DunnJack19941119,NorwoodJames19900905,89.0,,
2017-05-03,ManganAndy19860830,MaynardLois19890122,87.0,,
2017-05-06,ManganAndy19860830,WallaceJames19911219,69.0,,
2017-05-14,CookAndy19901018,JenningsConnor19911029,61.0,,
2017-05-14,DunnJack19941119,ManganAndy19860830,53.0,,
2017-08-05,SuttonRitchie19860429,NorburnOliver19921026,57.0,,
2017-08-05,CookAndy19901018,AlabiJames19941108,74.0,,
2017-08-08,AlabiJames19941108,DunnJack19941119,75.0,,
2017-08-08,ManganAndy19860830,CookAndy19901018,75.0,,
2017-08-12,AlabiJames19941108,DunnJack19941119,45.0,,
2017-08-12,ManganAndy19860830,HarrisJay19870415,73.0,,
2017-08-15,AlabiJames19941108,HarrisJay19870415,73.0,,
2017-08-19,AlabiJames19941108,JenningsConnor19911029,77.0,,
2017-08-19,DunnJack19941119,HarrisJay19870415,60.0,,
2017-08-26,HarrisJay19870415,HughesJeff19850529,72.0,,
2017-08-26,CookAndy19901018,AlabiJames19941108,57.0,,
2017-08-26,ManganAndy19860830,JenningsConnor19911029,67.0,,
2017-08-28,BuxtonAdam19920512,DugganMitch19970320,77.0,,
2017-08-28,NorwoodJames19900905,ManganAndy19860830,63.0,,
2017-08-28,JenningsConnor19911029,NorburnOliver19921026,64.0,,
2017-09-02,BuxtonAdam19920512,DugganMitch19970320,72.0,,
2017-09-02,NorwoodJames19900905,ManganAndy19860830,53.0,,
2017-09-02,JenningsConnor19911029,NorburnOliver19921026,60.0,,
2017-09-09,JenningsConnor19911029,McEveleyJames19850211,78.0,,
2017-09-09,WaringGeorge19941202,CookAndy19901018,53.0,,
2017-09-09,DunnJack19941119,HarrisJay19870415,53.0,,
2017-09-12,HarrisJay19870415,CookAndy19901018,73.0,,
2017-09-12,AlabiJames19941108,JenningsConnor19911029,81.0,,
2017-09-12,DunnJack19941119,GumbsEvan19970721,60.0,,
2017-09-16,WaringGeorge19941202,NorburnOliver19921026,84.0,,
2017-09-23,CookAndy19901018,DunnJack19941119,62.0,,
2017-09-23,WaringGeorge19941202,AlabiJames19941108,84.0,,
2017-10-04,HarrisJay19870415,NorburnOliver19921026,88.0,,
2017-10-04,MottleyHenryDylan19970802,TollittBen19941130,40.0,,
2017-10-07,HarrisJay19870415,NorburnOliver19921026,89.0,,
2017-10-07,McDonaghGerry19980214,CookAndy19901018,60.0,,
2017-10-14,ManganAndy19860830,NorwoodJames19900905,90.0,,
2017-10-14,DugganMitch19970320,MottleyHenryDylan19970802,65.0,,
2017-10-14,McDonaghGerry19980214,CookAndy19901018,65.0,,
2017-10-21,McEveleyJames19850211,MottleyHenryDylan19970802,61.0,,
2017-10-21,McDonaghGerry19980214,NorwoodJames19900905,89.0,,
2017-10-24,McEveleyJames19850211,McNultySteve19830926,46.0,,
2017-10-28,CookAndy19901018,ColeLarnell19930309,77.0,,
2017-10-28,ColeLarnell19930309,NorwoodJames19900905,25.0,77.0,
2017-11-04,CookAndy19901018,McDonaghGerry19980214,68.0,,
2017-11-04,ColeLarnell19930309,JenningsConnor19911029,69.0,,
2017-11-11,HarrisJay19870415,DugganMitch19970320,6.0,,
2017-11-11,McDonaghGerry19980214,CookAndy19901018,87.0,,
2017-11-11,ColeLarnell19930309,HughesJeff19850529,34.0,,
2017-11-15,BuxtonAdam19920512,McEveleyJames19850211,45.0,,
2017-11-15,CookAndy19901018,McDonaghGerry19980214,67.0,,
2017-11-15,ColeLarnell19930309,NorburnOliver19921026,73.0,,
2017-11-18,GumbsEvan19970721,RidehalghLiam19910420,73.0,,
2017-11-18,GreenDevarn19960826,MottleyHenryDylan19970802,72.0,,
2017-11-21,JenningsConnor19911029,ColeLarnell19930309,46.0,,
2017-11-21,McDonaghGerry19980214,NorwoodJames19900905,85.0,,
2017-11-21,KayJosh19970130,CookAndy19901018,89.0,,
2017-11-25,GreenDevarn19960826,MottleyHenryDylan19970802,84.0,,
2017-11-25,KayJosh19970130,NorburnOliver19921026,86.0,,
2017-12-09,HarrisJay19870415,BanksOllie19920921,71.0,,
2017-12-09,McDonaghGerry19980214,NorwoodJames19900905,85.0,,
2017-12-18,HarrisJay19870415,BanksOllie19920921,61.0,,
2017-12-18,HughesJeff19850529,NorburnOliver19921026,67.0,,
2017-12-23,McDonaghGerry19980214,CookAndy19901018,89.0,,
2017-12-26,McDonaghGerry19980214,CookAndy19901018,85.0,,
2017-12-26,HughesJeff19850529,BanksOllie19920921,70.0,,
2017-12-26,GumbsEvan19970721,MottleyHenryDylan19970802,81.0,,
2017-12-30,HarrisJay19870415,ColeLarnell19930309,76.0,,
2017-12-30,KirbyJake19940509,NorwoodJames19900905,80.0,,
2017-12-30,HughesJeff19850529,NorburnOliver19921026,83.0,,
2018-01-01,HarrisJay19870415,NorburnOliver19921026,76.0,,
2018-01-01,PillingLuke19970725,DaviesScott19870223,44.0,,
2018-01-01,ClarkeEddie19981229,ColeLarnell19930309,46.0,,
2018-01-06,RidehalghLiam19910420,BuxtonAdam19920512,77.0,,
2018-01-06,KirbyJake19940509,ColeLarnell19930309,65.0,,
2018-01-06,HughesJeff19850529,HarrisJay19870415,59.0,,
2018-01-13,RidehalghLiam19910420,McNultySteve19830926,6.0,,
2018-01-13,HughesJeff19850529,ColeLarnell19930309,82.0,,
2018-01-20,ManganAndy19860830,KirbyJake19940509,64.0,,
2018-01-20,HughesJeff19850529,GinnellyJosh19970324,77.0,,
2018-01-27,ClarkeEddie19981229,GinnellyJosh19970324,74.0,,
2018-02-03,TollittBen19941130,GinnellyJosh19970324,73.0,,
2018-02-03,ManganAndy19860830,NorwoodJames19900905,84.0,,
2018-02-03,HughesJeff19850529,NorburnOliver19921026,73.0,,
2018-02-10,TollittBen19941130,GinnellyJosh19970324,63.0,,
2018-02-17,TollittBen19941130,GinnellyJosh19970324,69.0,,
2018-02-17,HughesJeff19850529,NorburnOliver19921026,88.0,,
2018-02-24,TollittBen19941130,DugganMitch19970320,68.0,,
2018-02-24,ManganAndy19860830,NorwoodJames19900905,81.0,,
2018-02-24,DugganMitch19970320,HughesJeff19850529,42.0,68.0,
2018-03-10,SuttonRitchie19860429,MontheEmmanuel19950126,73.0,,
2018-03-10,TollittBen19941130,GinnellyJosh19970324,73.0,,
2018-03-10,WallaceJames19911219,HarrisJay19870415,81.0,,
2018-03-17,TollittBen19941130,GinnellyJosh19970324,49.0,,
2018-03-24,ManganAndy19860830,TollittBen19941130,76.0,,
2018-04-07,HarrisJay19870415,TollittBen19941130,84.0,,
2018-04-07,ManganAndy19860830,NorwoodJames19900905,74.0,,
2018-04-07,WallaceJames19911219,NorburnOliver19921026,81.0,,
2018-04-10,ManganAndy19860830,NorwoodJames19900905,85.0,,
2018-04-10,ColeLarnell19930309,TollittBen19941130,69.0,,
2018-04-10,TraoreDrissa19920325,CookAndy19901018,89.0,,
2018-04-14,HarrisJay19870415,CookAndy19901018,83.0,,
2018-04-14,ManganAndy19860830,NorwoodJames19900905,89.0,,
2018-04-14,ColeLarnell19930309,TollittBen19941130,43.0,,
2018-04-17,HarrisJay19870415,ColeLarnell19930309,83.0,,
2018-04-21,HarrisJay19870415,BuxtonAdam19920512,22.0,,
2018-04-21,GinnellyJosh19970324,ColeLarnell19930309,61.0,,
2018-04-21,ManganAndy19860830,CookAndy19901018,74.0,,
2018-04-24,SpellmanCarl20001106,RokkaElliot19960316,62.0,,
2018-04-24,WalkerRiceDanny20001110,GreenDevarn19960826,85.0,,
2018-04-28,DugganMitch19970320,ColeLarnell19930309,68.0,,
2018-05-05,HarrisJay19870415,GinnellyJosh19970324,95.0,,
2018-05-05,MontheEmmanuel19950126,BuxtonAdam19920512,82.0,,
2018-05-12,HarrisJay19870415,SuttonRitchie19860429,50.0,,
2018-05-12,JenningsConnor19911029,GinnellyJosh19970324,34.0,,
2018-05-12,ClarkeEddie19981229,ColeLarnell19930309,9.0,,
2018-08-04,TollittBen19941130,SmithJonny19970728,70.0,,
2018-08-11,MontheEmmanuel19950126,SuttonRitchie19860429,47.0,,
2018-08-11,TollittBen19941130,SmithJonny19970728,65.0,,
2018-08-11,GilmourHarvey19981215,StocktonCole19940313,73.0,,
2018-08-14,McNultySteve19830926,BakayogoZoumana19860817,31.0,,
2018-08-14,HarrisJay19870415,BanksOllie19920921,71.0,,
2018-08-14,SmithJonny19970728,TollittBen19941130,63.0,,
2018-08-18,MullinPaul19941106,CapriceJake19921111,84.0,,
2018-08-18,MottleyHenryDylan19970802,SmithJonny19970728,61.0,,
2018-08-18,GilmourHarvey19981215,StocktonCole19940313,69.0,,
2018-08-21,MottleyHenryDylan19970802,SmithJonny19970728,70.0,,
2018-08-25,MullinPaul19941106,StocktonCole19940313,61.0,,
2018-08-25,MottleyHenryDylan19970802,SmithJonny19970728,61.0,,
2018-09-01,MottleyHenryDylan19970802,SmithJonny19970728,56.0,,
2018-09-01,BakayogoZoumana19860817,StocktonCole19940313,77.0,,
2018-09-04,TollittBen19941130,MottleyHenryDylan19970802,63.0,,
2018-09-04,JenningsConnor19911029,MullinPaul19941106,81.0,,
2018-09-04,CapriceJake19921111,BuxtonAdam19920512,77.0,,
2018-09-08,MullinPaul19941106,StocktonCole19940313,76.0,,
2018-09-08,MottleyHenryDylan19970802,SmithJonny19970728,76.0,,
2018-09-15,MullinPaul19941106,StocktonCole19940313,70.0,,
2018-09-15,SmithJonny19970728,MottleyHenryDylan19970802,73.0,,
2018-09-22,SmithJonny19970728,MottleyHenryDylan19970802,55.0,,
2018-09-22,StocktonCole19940313,MullinPaul19941106,72.0,,
2018-09-22,ColeLarnell19930309,JenningsConnor19911029,56.0,,
2018-09-29,MottleyHenryDylan19970802,SmithJonny19970728,83.0,,
2018-09-29,GilmourHarvey19981215,StocktonCole19940313,59.0,,
2018-10-02,MottleyHenryDylan19970802,SmithJonny19970728,81.0,,
2018-10-02,GilmourHarvey19981215,StocktonCole19940313,45.0,,
2018-10-06,EllisMark19880930,JenningsConnor19911029,89.0,,
2018-10-06,MottleyHenryDylan19970802,SmithJonny19970728,77.0,,
2018-10-06,AkammaduFranklyn19980811,MullinPaul19941106,84.0,,
2018-10-09,MontheEmmanuel19950126,BuxtonAdam19920512,68.0,,
2018-10-09,JenningsConnor19911029,CapriceJake19921111,76.0,,
2018-10-09,GilmourHarvey19981215,TollittBen19941130,45.0,,
2018-10-12,ColeLarnell19930309,SmithJonny19970728,69.0,,
2018-10-20,HarrisJay19870415,McCulloughLuke19940215,89.0,,
2018-10-20,MullinPaul19941106,GilmourHarvey19981215,61.0,,
2018-10-20,ColeLarnell19930309,SmithJonny19970728,66.0,,
2018-10-23,TollittBen19941130,GilmourHarvey19981215,80.0,,
2018-10-23,MullinPaul19941106,JenningsConnor19911029,66.0,,
2018-10-23,ColeLarnell19930309,SmithJonny19970728,55.0,,
2018-10-27,SmithJonny19970728,ColeLarnell19930309,83.0,,
2018-10-27,GilmourHarvey19981215,MullinPaul19941106,76.0,,
2018-10-30,CapriceJake19921111,BuxtonAdam19920512,61.0,,
2018-10-30,GumbsEvan19970721,AkammaduFranklyn19980811,81.0,,
2018-10-30,WilliamsRyan19910408,SmithJonny19970728,61.0,,
2018-11-03,HarrisJay19870415,BanksOllie19920921,82.0,,
2018-11-03,SmithJonny19970728,MullinPaul19941106,67.0,,
2018-11-03,GilmourHarvey19981215,ColeLarnell19930309,74.0,,
2018-11-10,TollittBen19941130,MullinPaul19941106,45.0,,
2018-11-10,SmithJonny19970728,ColeLarnell19930309,57.0,,
2018-11-10,GilmourHarvey19981215,HarrisJay19870415,71.0,,
2018-11-17,MullinPaul19941106,SmithJonny19970728,74.0,,
2018-11-17,ColeLarnell19930309,GilmourHarvey19981215,61.0,,
2018-11-20,RidehalghLiam19910420,BakayogoZoumana19860817,87.0,,
2018-11-20,MottleyHenryDylan19970802,ColeLarnell19930309,63.0,,
2018-11-20,StocktonCole19940313,MullinPaul19941106,82.0,,
2018-11-24,StocktonCole19940313,MullinPaul19941106,87.0,,
2018-11-27,RidehalghLiam19910420,BakayogoZoumana19860817,72.0,,
2018-11-27,SuttonRitchie19860429,McNultySteve19830926,45.0,,
2018-11-27,ColeLarnell19930309,MottleyHenryDylan19970802,61.0,,
2018-12-02,BuxtonAdam19920512,GilmourHarvey19981215,59.0,,
2018-12-02,TollittBen19941130,MullinPaul19941106,45.0,,
2018-12-02,SmithJonny19970728,MottleyHenryDylan19970802,9.0,,
2018-12-08,MullinPaul19941106,StocktonCole19940313,76.0,,
2018-12-08,CapriceJake19921111,SmithJonny19970728,86.0,,
2018-12-15,MullinPaul19941106,HarrisJay19870415,79.0,,
2018-12-15,GilmourHarvey19981215,ColeLarnell19930309,75.0,,
2018-12-17,BuxtonAdam19920512,CapriceJake19921111,86.0,,
2018-12-17,StocktonCole19940313,MullinPaul19941106,81.0,,
2018-12-22,SuttonRitchie19860429,McNultySteve19830926,42.0,,
2018-12-22,SmithJonny19970728,CapriceJake19921111,80.0,,
2018-12-22,StocktonCole19940313,MullinPaul19941106,54.0,,
2018-12-26,MullinPaul19941106,StocktonCole19940313,83.0,,
2018-12-26,GilmourHarvey19981215,SuttonRitchie19860429,83.0,,
2018-12-29,MullinPaul19941106,SuttonRitchie19860429,70.0,,
2018-12-29,SmithJonny19970728,StocktonCole19940313,61.0,,
2019-01-01,ColeLarnell19930309,SmithJonny19970728,69.0,,
2019-01-04,MullinPaul19941106,JenningsConnor19911029,83.0,,
2019-01-04,BanksOllie19920921,HarrisJay19870415,58.0,,
2019-01-12,HarrisJay19870415,BanksOllie19920921,77.0,,
2019-01-12,MullinPaul19941106,MillerIshmael19870305,71.0,,
2019-01-19,BuxtonAdam19920512,EllisMark19880930,37.0,,
2019-01-19,JenningsConnor19911029,MillerIshmael19870305,29.0,,
2019-01-19,SmithJonny19970728,McCulloughLuke19940215,81.0,,
2019-01-26,PringleBen19890725,McNultySteve19830926,65.0,,
2019-02-05,SmithJonny19970728,MorrisKieron19940603,72.0,,
2019-02-05,GilmourHarvey19981215,McCulloughLuke19940215,86.0,,
2019-02-05,DagnallChris19860415,PringleBen19890725,59.0,,
2019-02-09,EllisMark19880930,NelsonSid19960101,34.0,,
2019-02-09,SmithJonny19970728,MorrisKieron19940603,84.0,,
2019-02-09,DagnallChris19860415,JenningsConnor19911029,86.0,,
2019-02-16,BuxtonAdam19920512,CapriceJake19921111,81.0,,
2019-02-16,SmithJonny19970728,PringleBen19890725,66.0,,
2019-02-19,SmithJonny19970728,MorrisKieron19940603,77.0,,
2019-02-19,GilmourHarvey19981215,PringleBen19890725,61.0,,
2019-02-23,NelsonSid19960101,EllisMark19880930,85.0,,
2019-02-23,SmithJonny19970728,PringleBen19890725,79.0,,
2019-02-23,BanksOllie19920921,McCulloughLuke19940215,61.0,,
2019-03-02,NelsonSid19960101,PringleBen19890725,89.0,,
2019-03-02,GilmourHarvey19981215,SmithJonny19970728,67.0,,
2019-03-08,BuxtonAdam19920512,BakayogoZoumana19860817,39.0,,
2019-03-08,GilmourHarvey19981215,PringleBen19890725,78.0,,
2019-03-08,BanksOllie19920921,SmithJonny19970728,64.0,,
2019-03-12,HarrisJay19870415,BanksOllie19920921,83.0,,
2019-03-12,GilmourHarvey19981215,PringleBen19890725,72.0,,
2019-03-23,HarrisJay19870415,BanksOllie19920921,71.0,,
2019-03-23,MorrisKieron19940603,PringleBen19890725,62.0,,
2019-03-30,HarrisJay19870415,McCulloughLuke19940215,11.0,,
2019-03-30,SmithJonny19970728,BanksOllie19920921,85.0,,
2019-03-30,GilmourHarvey19981215,MorrisKieron19940603,75.0,,
2019-04-02,SmithJonny19970728,HarrisJay19870415,53.0,,
2019-04-06,DagnallChris19860415,SmithJonny19970728,58.0,,
2019-04-13,HarrisJay19870415,PerkinsDavid19820621,34.0,,Injury
2019-04-19,NelsonSid19960101,EllisMark19880930,27.0,,Injury
2019-04-19,MullinPaul19941106,PringleBen19890725,55.0,,
2019-04-19,DagnallChris19860415,HarrisJay19870415,85.0,,
2019-04-22,BuxtonAdam19920512,GumbsEvan19970721,89.0,,Injury
2019-04-22,GumbsEvan19970721,NelsonSid19960101,45.0,89.0,
2019-04-22,GilmourHarvey19981215,MullinPaul19941106,45.0,,
2019-04-30,BuxtonAdam19920512,CapriceJake19921111,74.0,,
2019-04-30,MullinPaul19941106,PringleBen19890725,82.0,,
2019-05-04,JenningsConnor19911029,TollittBen19941130,59.0,,
2019-05-04,MorrisKieron19940603,PerkinsDavid19820621,71.0,,
2019-05-04,BanksOllie19920921,SmithJonny19970728,59.0,,
2019-05-10,SmithJonny19970728,MorrisKieron19940603,62.0,,
2019-05-10,GilmourHarvey19981215,BanksOllie19920921,76.0,,
2019-05-13,GilmourHarvey19981215,MorrisKieron19940603,66.0,,
2019-05-25,BuxtonAdam19920512,NelsonSid19960101,115.0,,
2019-05-25,McNultySteve19830926,MorrisKieron19940603,82.0,,
2019-05-25,PringleBen19890725,HarrisJay19870415,53.0,,
2019-08-03,MullinPaul19941106,NelsonSid19960101,89.0,,
2019-08-03,FerrierMorgan19941115,PayneStefan19910810,45.0,,
2019-08-03,HepburnMurphyRushian19980828,PonticelliJordan19980910,45.0,,
2019-08-10,BlackettTaylorCorey19970923,JenningsConnor19911029,58.0,,
2019-08-10,PayneStefan19910810,FerrierMorgan19941115,63.0,,
2019-08-13,MullinPaul19941106,FerrierMorgan19941115,62.0,,
2019-08-13,JenningsConnor19911029,PotterDarren19841221,62.0,,
2019-08-13,PonticelliJordan19980910,BlackettTaylorCorey19970923,80.0,,
2019-08-17,NelsonSid19960101,WilsonKane20000311,84.0,,
2019-08-17,MullinPaul19941106,FerrierMorgan19941115,58.0,,
2019-08-17,PayneStefan19910810,BlackettTaylorCorey19970923,66.0,,
2019-08-20,HepburnMurphyRushian19980828,WilsonKane20000311,75.0,,
2019-08-31,WoodsCalum19870205,NelsonSid19960101,89.0,,
2019-08-31,HepburnMurphyRushian19980828,MullinPaul19941106,75.0,,
2019-09-07,WoodsCalum19870205,NelsonSid19960101,45.0,,
2019-09-07,HepburnMurphyRushian19980828,MullinPaul19941106,83.0,,
2019-09-07,BanksOllie19920921,MorrisKieron19940603,45.0,,
2019-09-14,MorrisKieron19940603,PayneStefan19910810,62.0,,
2019-09-14,BanksOllie19920921,PerkinsDavid19820621,74.0,,
2019-09-14,BorthwickJacksonCameron19970202,WoodsCalum19870205,38.0,,
2019-09-17,JenningsConnor19911029,PotterDarren19841221,89.0,,
2019-09-17,BlackettTaylorCorey19970923,PayneStefan19910810,81.0,,
2019-09-21,BlackettTaylorCorey19970923,PotterDarren19841221,67.0,,
2019-09-21,BorthwickJacksonCameron19970202,RayGeorge19931013,45.0,,
2019-09-21,DannsNeil19821123,PerkinsDavid19820621,49.0,,
2019-09-28,JenningsConnor19911029,MorrisKieron19940603,69.0,,
2019-09-28,HepburnMurphyRushian19980828,PotterDarren19841221,80.0,,
2019-09-28,BlackettTaylorCorey19970923,MullinPaul19941106,69.0,,
2019-10-05,HepburnMurphyRushian19980828,MorrisKieron19940603,80.0,,Tactical
2019-10-05,GilmourHarvey19981215,PotterDarren19841221,60.0,,Tactical
2019-10-05,BlackettTaylorCorey19970923,BanksOllie19920921,75.0,,Tactical
2019-10-08,RidehalghLiam19910420,RayGeorge19931013,82.0,,
2019-10-08,MullinPaul19941106,BlackettTaylorCorey19970923,82.0,,
2019-10-13,HepburnMurphyRushian19980828,MullinPaul19941106,34.0,,Injury
2019-10-18,MullinPaul19941106,BlackettTaylorCorey19970923,71.0,,
2019-10-18,JenningsConnor19911029,HepburnMurphyRushian19980828,65.0,,
2019-10-22,HepburnMurphyRushian19980828,MullinPaul19941106,74.0,,Tactical
2019-11-02,MullinPaul19941106,HepburnMurphyRushian19980828,82.0,,Tactical
2019-11-02,BlackettTaylorCorey19970923,CapriceJake19921111,54.0,,Tactical
2019-11-09,FerrierMorgan19941115,HepburnMurphyRushian19980828,68.0,,
2019-11-09,BlackettTaylorCorey19970923,CapriceJake19921111,68.0,,
2019-11-12,MorrisKieron19940603,MaddoxJacob19981103,75.0,,
2019-11-12,HepburnMurphyRushian19980828,PayneStefan19910810,75.0,,
2019-11-12,WalkerRiceDanny20001110,FerrierMorgan19941115,84.0,,
2019-11-17,MullinPaul19941106,HepburnMurphyRushian19980828,71.0,,Tactical
2019-11-17,FerrierMorgan19941115,PerkinsDavid19820621,45.0,,Tactical
2019-11-17,BlackettTaylorCorey19970923,RidehalghLiam19910420,45.0,,Tactical
2019-11-20,HepburnMurphyRushian19980828,PayneStefan19910810,73.0,,
2019-11-20,BlackettTaylorCorey19970923,FerrierMorgan19941115,85.0,,
2019-11-20,BorthwickJacksonCameron19970202,RayGeorge19931013,45.0,,
2019-11-23,MullinPaul19941106,HepburnMurphyRushian19980828,86.0,,Tactical
2019-11-23,PerkinsDavid19820621,PotterDarren19841221,64.0,,Tactical
2019-11-23,BlackettTaylorCorey19970923,RayGeorge19931013,37.0,,Tactical
2019-12-01,MullinPaul19941106,FerrierMorgan19941115,78.0,,
2019-12-01,JenningsConnor19911029,HepburnMurphyRushian19980828,45.0,,
2019-12-01,DannsNeil19821123,PotterDarren19841221,62.0,,
2019-12-04,RidehalghLiam19910420,WoodsCalum19870205,89.0,,Tactical
